등급,번호,상호명,소재지,회차
2등,44,로또당진합덕원룸점,충남 당진시 미락5길 27-3 1층 101호,969
2등,45,로또판매점,충남 서산시  독곶1로 7 101호,969
2등,46,위드미아산용화센터점,충남 아산시 용화로9번길 3-48 101호,969
2등,47,이마트24아산인주휴게소점,충남 아산시 문화로 329 1층 104호(씨스페이스 편의점),969
2등,48,하당복권방,전남 목포시 옥암로 46,969
2등,49,아포로또중앙점,경북 김천시 국사길 202,969
2등,50,팬더복권,"경북 포항시 남구 충무로 39-1 1층,우측상가",969
2등,51,로터리편의마트,경북 포항시 북구 서동로 85 육거리,969
2등,52,빙그레 돈벼락 맞는곳,경남 김해시 김해대로 910 좌측 복권판매점,969
2등,53,목화휴게소,경남 사천시 사천대로 912,969
2등,54,복권방,경남 사천시 수남길 17,969
2등,55,연동중앙복권,제주 제주시 연동7길 35 1층 GS25(연동중앙점),969
2등,56,제주대림점,제주 제주시 과원북2길 48,969
2등,1,대박나라(빙아자곡점),서울 강남구 밤고개로 219 강남블루지움 105호,970
2등,2,GS25(삼성역점),서울 강남구  영동대로 510,970
2등,3,교통카드충전소,서울 강남구 선릉로 309,970
2등,4,롯데마트,서울 강동구 상일로 17,970
2등,5,버스표 담배,서울 강동구 올림픽로 811,970
2등,6,등촌역로또 네모서비스,서울 강서구 등촌로55길 8 1층,970
2등,7,일등복권,서울 강서구 초원로 83 101호,970
2등,8,길부동산공인중개사사무소,서울 강서구 등촌로 215,970
2등,9,승승복권방,서울 광진구  용마산로 28,970
2등,10,버스토큰판매소,서울 구로구 시흥대로 577 구로디지털단지 6번출구앞 가판점,970
2등,11,코사마트독산점,서울 금천구 독산로75길 15,970
2등,12,정원복권방,서울 도봉구 도봉로 468 1층 101-3호,970
2등,13,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),970
2등,14,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),970
2등,15,나인투화이브양재점,서울 서초구 동산로 18,970
2등,16,이마트24길음현대,서울 성북구 동소문로 305 1층 이마트24편의점,970
2등,17,설반,서울 송파구  오금로36길 70,970
2등,18,나눔로또 석촌점,서울 송파구 백제고분로27길 34 1층,970
2등,19,유진식품,서울 영등포구  도림로 220,970
2등,20,로또와공인중개사사무소,서울 은평구 갈현로 304 1층,970
2등,21,로또와공인중개사사무소,서울 은평구 갈현로 304 1층,970
2등,22,로또복권,서울 은평구 은평터널로 193-1,970
2등,23,로또와공인중개사사무소,서울 은평구 갈현로 304 1층,970
2등,24,로또와공인중개사사무소,서울 은평구 갈현로 304 1층,970
2등,25,로또와공인중개사사무소,서울 은평구 갈현로 304 1층,970
2등,26,아림슈퍼,부산 동래구 명서로 140 아림파크상가,970
2등,27,셀프카메라,부산 부산진구 가야대로443번길 30,970
2등,28,25시슈퍼,부산 사상구 백양대로 964,970
2등,29,충무로또,부산 서구 구덕로 115-2,970
2등,30,나무로또,부산 수영구 수영로 505,970
2등,31,복권명당(서부점),대구 달서구 월배로 452,970
2등,32,복권천국,대구 동구 화랑로 419,970
2등,33,CU칠곡점,대구 북구  칠곡중앙대로 475,970
2등,34,썸머(summer)lotto,대구 수성구 들안로73길 35 1층,970
2등,35,복권명당,대구 수성구 들안로 243,970
2등,36,경기상회,인천 남동구 장승남로 42 104호,970
2등,37,동그라미슈퍼,인천 미추홀구 한나루로 586,970
2등,38,로또명당,인천 미추홀구 인주대로 423 101호,970
2등,39,운수대통,인천 부평구 동암광장로 6 1층 A호,970
2등,40,로또복권,인천 서구 염곡로 343-4,970
2등,41,나눔로또,대전 대덕구 중리서로 30,970
2등,42,GS25(대전시네마점),대전 서구  용문로 41-88,970
2등,43,이마트24울산삼산본동점,울산 남구 돋질로 445,970
2등,44,지에스25 울산동구남목점,울산 동구 동해안로 27,970
2등,45,이화건설,울산 중구 다운로 29,970
2등,46,도래울 행운로또,경기 고양시 덕양구 도래울로 103 파리바게뜨 왼쪽,970
2등,47,노다지복권방,"경기 광명시 범안로 1043 (하안동, 원촌빌딩 1층)",970
2등,48,행운복권방,경기 광주시 양벌로 329,970
2등,49,복돼지 로또방,경기 광주시 중앙로 326-1 102호(송정동),970
2등,50,금도깨비복권전문점,경기 김포시 월하로 721,970
2등,51,장군슈퍼,경기 부천시 소사로 837,970
2등,52,버스가판대,경기 성남시 중원구 성남대로 1144,970
2등,53,서문복권판매소,경기 수원시 팔달구  팔달로 185 도로,970
2등,54,명당복권,경기 수원시 팔달구 향교로 34-1,970
2등,55,아름다운슈퍼,경기 시흥시 도일로 123,970
2등,56,노다지복권방,경기 안산시 단원구 와동로 17 103호,970
2등,57,행운복권,경기 의정부시 평화로 359 상가동 110호,970
2등,58,신바람,경기 평택시 서해로 1979 101호,970
2등,59,로또판매점,경기 포천시 호국로 1900,970
2등,60,태원통신,경기 하남시 하남대로 851,970
2등,61,슈퍼맨편의점,강원 강릉시 경강로 2113 꽃사슴복권방,970
2등,62,행운유통,강원 원주시 남원로 656 1층,970
2등,63,인제복권방,강원 인제군 비봉로 11-1,970
2등,64,CU(제천고암점),충북 제천시  고암로 69 1층 CU편의점,970
2등,65,오창중앙복권,충북 청주시 청원구 중심상업로 47 103호,970
2등,66,대박복권방,충남 당진시 서해안고속도로 275 행담도휴게소 내,970
2등,67,하나로슈퍼,충남 보령시 주공로 59 하나로슈퍼,970
2등,68,장미슈퍼,충남 부여군 계백로 265 부여군청 로터리 부근,970
2등,69,까치로또,충남 서산시 서해로 3362,970
2등,70,잉크와복권방,충남 천안시 동남구 차돌로 84,970
2등,71,드림복권방,전북 군산시 양안로 127,970
2등,72,비사벌쇼핑,전북 김제시 도작로 89,970
2등,73,로또복권판매도통점,전북 남원시 용성로 232,970
2등,74,Letsgo복권방,전북 전주시 완산구 평화로 190,970
2등,75,부자복권방,전북 전주시 완산구 서곡4길 45-4,970
2등,76,복권전문점(고흥),전남 고흥군 고흥로 1740-2 복권전문점,970
2등,77,영남통상,경북 성주군 성주로 3228,970
2등,78,대일사,경북 영천시  동부로 31-6,970
2등,79,씨스페이스(석적 남율리점),경북 칠곡군 남율로9길 24,970
2등,80,세븐 해도 코리아,경북 포항시 남구 문예로 125,970
2등,81,CU(포항오거리점),경북 포항시 북구  죽도로 33,970
2등,82,로또냉동,경남 김해시 장유로 331-1 좌측 복권판매점,970
2등,83,목화휴게소,경남 사천시 사천대로 912,970
2등,84,양산황금나눔,경남 양산시 황산로 395 복권판매점,970
2등,85,다음정보텔레콤,경남 진주시 진양호로 243 CU편의점내,970
2등,86,CU(통영항남점),경남 통영시  항남2길 15-11 패밀리마트,970
2등,87,로또명당목련,제주 제주시 신대로 72,970
2등,1,씨유역삼에클라트로또판매점,서울 강남구  테헤란로20길 19 엘지에클라트 1층 씨유역삼에클라트점,971
2등,2,가로판매점,서울 강동구 양재대로 1443,971
2등,3,주택복권사랑방,서울 관악구 난곡로 363-1,971
2등,4,시흥식품,서울 금천구 시흥대로63길 13 1층,971
2등,5,용꿈돼지꿈,서울 마포구 마포대로 112-5,971
2등,6,가로판매점,서울 서대문구 수색로 32 명동의류앞,971
2등,7,로또백화점 홍은점,서울 서대문구  세검정로 99-1 1층 좌측,971
2등,8,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),971
2등,9,노다지복권방,서울 성동구  아차산로7길 3 1층4호,971
2등,10,하임마트,서울 중구 퇴계로 439-4 1층,971
2등,11,셀프카메라,부산 부산진구 가야대로443번길 30,971
2등,12,대천로또,부산 북구 산성로 37 1층 오른쪽,971
2등,13,일등복권편의점,대구 달서구 대명천로 220 1층,971
2등,14,1등다수복권마트,대구 북구 팔달로27길 81 1층,971
2등,15,토토복권,대구 서구 달서로12길 9,971
2등,16,제일복권,인천 동구 송림로162번길 10 B107,971
2등,17,노다지복권방,인천 미추홀구 한나루로 400 외7필지125호,971
2등,18,오천억복권방,광주 서구 상무대로 1087,971
2등,19,GS25(대덕밸리점),대전 유성구  테크노중앙로 155 테크노피아,971
2등,20,인스토어편의점,경기 고양시 덕양구 화정로 53 새롬프라자1층 112호,971
2등,21,일산복권,경기 고양시 일산동구 무궁화로 31-16 남정시티프라자8차 103호,971
2등,22,CITY(씨티),경기 고양시 일산동구 고양대로 1034 1층 106호,971
2등,23,행복을 드립니다 (흥부네),경기 광주시 광여로 713 좌측1벌,971
2등,24,쌍동복권방,경기 광주시 경충대로 1109 목향가구 건물 1층,971
2등,25,올웨이즈,경기 군포시  산본로 378 산본사이버텔 사이버텔109호,971
2등,26,행운복권,경기 김포시 양도로19번길 7 가나프라자 103호,971
2등,27,로또명당,경기 김포시 김포대로 323,971
2등,28,로또복권방,경기 성남시 분당구 대왕판교로 660 1층 136호,971
2등,29,월드복권,경기 성남시 수정구 수정북로13번길 2 1층,971
2등,30,GS25(수원황골점),경기 수원시 영통구  봉영로 1761,971
2등,31,로또명당매표소,경기 수원시 팔달구 중부대로 241,971
2등,32,플러스복권,경기 시흥시 큰솔로 42 102호,971
2등,33,복권방,경기 안성시 대림동산길 64 102호,971
2등,34,대박,경기 안양시 동안구 관평로170번길 33,971
2등,35,복돼지,경기 오산시 원동로 6 113호,971
2등,36,로또복권방,경기 의왕시 효행로 42,971
2등,37,하이웨이로또판매점,경기 의왕시 오전로 24 의왕휴게소(상행),971
2등,38,동행복권방,경기 의정부시 평화로 477,971
2등,39,스나이퍼,경기 의정부시 용민로 32 104호,971
2등,40,북부슈퍼,경기 의정부시 가능로125번길 22,971
2등,41,공단슈퍼,경기 평택시 산단로52번길 3,971
2등,42,서해로또방,경기 화성시 화성로 1471,971
2등,43,행운복권,강원 고성군 간성로 17 102호,971
2등,44,월드복권마트,충북 제천시 죽하로 48-1 장락주공2단지 상가101호,971
2등,45,행운복권방,충북 청주시 흥덕구 장구봉로 71 107호,971
2등,46,터미널슈퍼,충북 청주시 흥덕구 풍년로150번길 10-2,971
2등,47,로또복권,충남 아산시 온천대로 2240 101호,971
2등,48,충청복권전문점,충남 천안시 서북구 성환2로 108,971
2등,49,로또복권방,충남 천안시 서북구 쌍용대로 190 상가3호,971
2등,50,우리별텔레콤(SK백석점),충남 천안시 서북구 백석로 116 상가101호,971
2등,51,태안로또복권방,충남 태안군 독샘로 57,971
2등,52,일등복권방,전북 익산시  부송1로 51,971
2등,53,(sk)대박상회,전북 전주시 완산구 홍산1길 7,971
2등,54,미스고가맥,전북 정읍시 수성4로 56,971
2등,55,빛가람나눔슈퍼,전남 나주시 호수로 74 103호,971
2등,56,송도하우스,전남 목포시 영산로 525 목포터미널 내,971
2등,57,영암상회,전남 영암군 동문로 8 1층,971
2등,58,여우별복권,경북 구미시 비산로3길 33-15 102호,971
2등,59,창신로또,경북 영천시 언하공단로 83,971
2등,60,CU(포항오거리점),경북 포항시 북구  죽도로 33,971
2등,61,365팡팡복권,경남 김해시 장등로 53 상가136동108호,971
2등,62,AM&PM,경남 김해시 가락로 43 복권판매점,971
2등,1,로또복권대치점,서울 강남구 개포로 615 석탑프라자1층,972
2등,2,진흥슈퍼,서울 강남구 논현로150길 31,972
2등,3,교통카드판매대,서울 강동구 상일로15길 18 1층,972
2등,4,일등복권,서울 강서구 초원로 83 101호,972
2등,5,헬스프라자,서울 관악구 관악로 184 1층,972
2등,6,은혜기획사로또,서울 광진구 영화사로 15,972
2등,7,현진식품,서울 구로구 중앙로 32,972
2등,8,교통카드충전소,서울 금천구 시흥대로 398,972
2등,9,행운복권방,서울 금천구 가산디지털1로 168 A동 103호,972
2등,10,인동상회,서울 노원구 한글비석로 396 벽산아파트상가108-116,972
2등,11,종합가판점,서울 동대문구 왕산로40길 6 건물 앞쪽 가판점 청량리역 5번출구 앞쪽,972
2등,12,천하명당,서울 동작구 동작대로33가길 11,972
2등,13,한삼인 홍제역점,서울 서대문구 통일로 457,972
2등,14,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),972
2등,15,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),972
2등,16,인터넷 복권판매사이트,동행복권(dhlottery.co.kr),972
2등,17,상신복권방,서울 성동구 마장로 230-1,972
2등,18,GS25(금호점),서울 성동구  매봉길 50 이편한세상옥수파크힐스 126동 B201호,972
2등,19,행운로또복권방,서울 성북구 보국문로 34-1,972
2등,20,다모아 복권방,서울 송파구 문정로4길 32 A동 1층 104호,972
2등,21,노다지복권방,서울 양천구 월정로 137,972
2등,22,샛별복권방,서울 중구 동호로10길 12 1층,972
2등,23,복권판매점 명지국제신도시점,부산 강서구 명지국제2로 80 비주거시설동1층 54호,972
2등,24,GS25 동래대산점,부산 동래구 명륜로 65,972
2등,25,따봉로또복권,부산 부산진구  연지로 8 1층3호,972
2등,26,수천하명당,부산 부산진구  대학로 20-1 1층 복권방,972
2등,27,롯또,부산 해운대구 윗반송로 77 1층,972
2등,28,일등복권편의점,대구 달서구 대명천로 220 1층,972
2등,29,일등복권편의점,대구 달서구 대명천로 220 1층,972
2등,30,대박로또복권,대구 동구 메디밸리로 5-21,972
2등,31,명가로또점,"대구 서구 달서로 130 제12호,제8호",972
2등,32,복권명당(동아스포츠점),대구 수성구 지범로 91 1층,972
2등,33,로또판매점,인천 부평구 안남로 279,972
2등,34,1등 복권,인천 부평구 부평대로87번길 3 1층,972
2등,35,복권전문점,인천 부평구 원적로 437,972
2등,36,희망로또 판매점,인천 부평구 화랑로 94,972
2등,37,인성미니슈퍼,인천 부평구 세월천로 46 1호(청천동),972
2등,38,현아로또복권방,인천 부평구 장제로 60 상가1층 측면2번째,972
